Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Target,Days_Since_Registration,Age,FamilySize,TotalSpent,SpentPerPerson,TotalPurchases,NumWebPurchases_Ratio,NumCatalogPurchases_Ratio,NumStorePurchases_Ratio,CampaignAcceptanceRate,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Education_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Unknown
58710.0,0,1,77,440.0,81.0,368.0,0.0,122.0,174.0,6,11,5,9,6,0,0,0,0,0,0,3,11,1,,55,2,1185.0,592.5,25,0.44,0.2,0.36,0.0,False,True,False,False,False,True,False,False,False,False,False
45160.0,1,1,9,8.0,2.0,5.0,3.0,0.0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,,67,3,21.0,7.0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,False,False,True,False,False,False
74806.0,0,1,1,670.0,9.0,249.0,0.0,28.0,9.0,2,5,4,5,4,0,0,0,0,0,0,3,11,1,,60,2,965.0,482.5,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.0,False,False,True,False,False,False,True,False,False,False,False
59111.0,0,0,90,524.0,0.0,134.0,28.0,28.0,155.0,1,11,1,8,7,0,0,0,0,0,0,3,11,1,4460.0,71,1,869.0,869.0,20,0.55,0.05,0.4,0.0,False,True,False,False,False,False,True,False,False,False,False
18988.0,1,0,43,6.0,0.0,6.0,2.0,1.0,1.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,,41,2,16.0,8.0,4,0.25,0.0,0.75,0.0,False,False,False,True,False,False,True,False,False,False,False
72190.0,0,0,79,597.0,166.0,597.0,172.0,166.0,249.0,1,5,6,4,3,0,0,0,0,0,0,3,11,0,,60,1,1947.0,1947.0,15,0.3333333333333333,0.4,0.26666666666666666,0.0,False,True,False,False,False,False,True,False,False,False,False
7500.0,1,0,19,7.0,0.0,12.0,13.0,7.0,32.0,5,4,1,2,9,1,0,0,0,0,0,3,11,1,4854.0,49,2,71.0,35.5,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2,False,True,False,False,False,False,True,False,False,False,False
44794.0,0,1,99,54.0,0.0,7.0,0.0,0.0,4.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,3913.0,59,2,65.0,32.5,5,0.4,0.0,0.6,0.0,False,True,False,False,False,False,True,False,False,False,False
80395.0,0,0,62,445.0,25.0,706.0,80.0,76.0,48.0,1,6,5,12,2,0,0,0,1,0,0,3,11,0,,70,1,1380.0,1380.0,23,0.2608695652173913,0.21739130434782608,0.5217391304347826,0.2,False,True,False,False,False,False,True,False,False,False,False
75012.0,0,0,41,294.0,142.0,218.0,164.0,58.0,151.0,1,3,8,11,1,0,0,0,0,0,0,3,11,0,,49,1,1027.0,1027.0,22,0.13636363636363635,0.36363636363636365,0.5,0.0,False,False,True,False,False,True,False,False,False,False,False
56962.0,2,1,60,292.0,3.0,77.0,10.0,3.0,26.0,7,6,3,5,7,0,0,0,0,0,0,3,11,0,4182.0,60,4,411.0,102.75,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.0,False,False,True,False,False,False,True,False,False,False,False
89891.0,0,0,17,412.0,22.0,132.0,59.0,28.0,183.0,1,11,6,8,4,0,0,1,0,0,0,3,11,1,,34,1,836.0,836.0,25,0.44,0.24,0.32,0.2,False,True,False,False,False,False,False,False,True,False,False
35946.0,1,1,24,8.0,0.0,3.0,0.0,0.0,0.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,,76,3,11.0,3.6666667,3,0.0,0.0,1.0,0.0,False,False,False,True,False,True,False,False,False,False,False
53593.0,1,1,60,349.0,4.0,78.0,6.0,0.0,43.0,8,7,2,6,8,0,0,0,0,0,0,3,11,0,4672.0,72,3,480.0,160.0,15,0.4666666666666667,0.13333333333333333,0.4,0.0,False,False,False,True,False,False,False,False,True,False,False
66373.0,1,1,57,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,3,11,1,4156.0,47,3,606.0,202.0,16,0.25,0.125,0.625,0.0,False,True,False,False,False,False,True,False,False,False,False
45072.0,1,2,74,144.0,2.0,99.0,7.0,2.0,30.0,5,6,1,4,8,0,0,0,0,0,0,3,11,0,,77,4,284.0,71.0,11,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.0,False,False,False,True,False,True,False,False,False,False,False
89694.0,1,1,22,,28.0,211.0,37.0,28.0,42.0,3,4,3,4,5,0,1,1,1,0,0,3,11,1,4243.0,52,3,346.0,115.333336,11,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.6,False,True,False,False,False,True,False,False,False,False,False
72025.0,0,0,46,967.0,0.0,617.0,43.0,50.0,0.0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,,76,1,1677.0,1677.0,25,0.16,0.32,0.52,0.6,False,True,False,False,False,False,True,False,False,False,False
67432.0,0,1,69,432.0,79.0,341.0,177.0,136.0,170.0,2,8,5,4,4,0,0,0,0,0,0,3,11,1,,52,2,1335.0,667.5,17,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.0,False,True,False,False,False,False,True,False,False,False,False
70545.0,0,1,29,138.0,39.0,63.0,55.0,18.0,21.0,1,4,1,7,2,0,0,0,0,0,0,3,11,0,4066.0,73,2,334.0,167.0,12,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.0,False,False,True,False,False,False,False,False,True,False,False
17487.0,1,0,37,0.0,0.0,,7.0,4.0,6.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,,36,2,17.0,8.5,3,0.3333333333333333,0.0,0.6666666666666666,0.0,True,False,False,False,False,False,True,False,False,False,False
62882.0,0,1,26,509.0,133.0,497.0,78.0,24.0,97.0,2,7,5,6,4,0,0,0,0,0,0,3,11,1,4610.0,56,2,1338.0,669.0,18,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.0,False,True,False,False,False,False,False,False,True,False,False
64108.0,0,1,8,948.0,10.0,86.0,13.0,21.0,21.0,4,6,9,11,5,0,0,0,0,0,0,3,11,1,,72,2,1099.0,549.5,26,0.23076923076923078,0.34615384615384615,0.4230769230769231,0.0,False,False,False,True,False,False,False,True,False,False,False
34941.0,1,1,26,39.0,2.0,25.0,4.0,3.0,24.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,4342.0,69,3,97.0,32.333332,6,0.5,0.0,0.5,0.0,False,False,True,False,False,False,False,False,True,False,False
48767.0,1,2,79,28.0,1.0,21.0,3.0,0.0,10.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,4130.0,75,4,63.0,15.75,6,0.3333333333333333,0.16666666666666666,0.5,0.0,False,False,False,True,False,False,False,True,False,False,False
38702.0,1,0,71,13.0,11.0,24.0,13.0,8.0,40.0,2,3,0,4,6,0,0,0,0,0,0,3,11,0,4488.0,47,2,109.0,54.5,7,0.42857142857142855,0.0,0.5714285714285714,0.0,False,False,False,False,False,False,False,False,True,False,False
82224.0,0,0,83,307.0,26.0,360.0,138.0,31.0,40.0,1,6,9,5,3,0,0,0,1,0,0,3,11,0,,61,1,902.0,902.0,20,0.3,0.45,0.25,0.2,False,True,False,False,False,False,True,False,False,False,False
83844.0,0,0,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,1,0,0,0,3,11,1,4157.0,73,1,1574.0,1574.0,19,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.2,False,True,False,False,False,False,False,False,True,False,False
17003.0,1,0,37,2.0,5.0,12.0,4.0,8.0,7.0,3,2,0,4,5,0,0,0,0,0,0,3,11,0,4241.0,50,2,38.0,19.0,6,0.3333333333333333,0.0,0.6666666666666666,0.0,False,False,False,False,False,False,True,False,False,False,False
71163.0,0,0,30,283.0,17.0,372.0,138.0,106.0,44.0,1,3,8,12,1,0,0,0,0,0,0,3,11,0,3885.0,30,1,960.0,960.0,23,0.13043478260869565,0.34782608695652173,0.5217391304347826,0.0,False,True,False,False,False,False,False,True,False,False,False
33697.0,1,0,34,4.0,3.0,7.0,0.0,3.0,11.0,1,1,0,2,7,1,0,0,0,0,0,3,11,1,,55,2,28.0,14.0,3,0.3333333333333333,0.0,0.6666666666666666,0.2,False,True,False,False,False,False,False,True,False,False,False
63564.0,0,0,0,769.0,80.0,252.0,15.0,34.0,65.0,1,10,10,7,6,1,0,0,0,0,0,3,11,1,,71,1,1215.0,1215.0,27,0.37037037037037035,0.37037037037037035,0.25925925925925924,0.2,False,False,False,False,False,False,True,False,False,False,False
83443.0,0,0,89,518.0,42.0,742.0,55.0,56.0,84.0,1,6,10,5,2,0,0,0,0,0,0,3,11,0,,53,1,1497.0,1497.0,21,0.2857142857142857,0.47619047619047616,0.23809523809523808,0.0,False,False,False,True,False,False,False,False,True,False,False
51518.0,0,1,92,350.0,8.0,66.0,17.0,4.0,4.0,2,3,2,10,3,0,0,0,0,0,0,3,11,0,4427.0,67,2,449.0,224.5,15,0.2,0.13333333333333333,0.6666666666666666,0.0,False,False,False,True,False,False,False,False,True,False,False
58330.0,0,1,87,445.0,53.0,213.0,104.0,98.0,151.0,1,6,4,13,4,0,0,0,0,0,0,3,11,1,,50,2,1064.0,532.0,23,0.2608695652173913,0.17391304347826086,0.5652173913043478,0.0,False,True,False,False,False,False,False,False,False,True,False
80952.0,0,0,20,778.0,178.0,689.0,41.0,27.0,44.0,1,8,5,11,8,0,1,1,1,0,0,3,11,1,,56,1,1757.0,1757.0,24,0.3333333333333333,0.20833333333333334,0.4583333333333333,0.6,False,True,False,False,False,False,True,False,False,False,False
75507.0,0,0,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,0,0,0,0,0,0,3,11,1,4095.0,46,1,1440.0,1440.0,20,0.4,0.3,0.3,0.0,False,True,False,False,False,False,False,False,True,False,False
63855.0,0,0,28,359.0,35.0,314.0,93.0,116.0,89.0,1,7,3,13,4,0,0,0,0,0,0,3,11,0,4251.0,47,1,1006.0,1006.0,23,0.30434782608695654,0.13043478260869565,0.5652173913043478,0.0,False,False,False,False,False,False,False,False,True,False,False
62220.0,0,1,55,33.0,12.0,375.0,16.0,12.0,12.0,5,7,6,5,6,0,0,0,0,0,0,3,11,1,4549.0,53,2,460.0,230.0,18,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.0,False,False,False,True,False,False,False,False,True,False,False
58512.0,0,1,25,895.0,10.0,101.0,13.0,0.0,152.0,5,3,4,8,8,0,0,0,0,0,0,3,11,1,,61,2,1171.0,585.5,15,0.2,0.26666666666666666,0.5333333333333333,0.0,False,True,False,False,False,False,True,False,False,False,False
40662.0,1,0,0,40.0,2.0,23.0,0.0,4.0,23.0,2,2,1,3,4,0,0,0,0,0,0,3,11,0,,46,2,92.0,46.0,6,0.3333333333333333,0.16666666666666666,0.5,0.0,False,False,True,False,False,False,True,False,False,False,False
38829.0,0,1,86,76.0,0.0,7.0,0.0,0.0,16.0,1,3,2,2,5,0,0,0,0,0,0,3,11,0,3976.0,66,2,99.0,49.5,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,False,False,False,True,False,False,True,False,False,False,False
35523.0,1,0,8,11.0,5.0,22.0,12.0,5.0,11.0,2,3,0,3,7,0,0,0,0,0,0,3,11,1,4427.0,44,2,66.0,33.0,6,0.5,0.0,0.5,0.0,False,False,False,False,False,False,True,False,False,False,False
79146.0,1,1,33,245.0,16.0,223.0,21.0,43.0,16.0,2,8,1,8,6,0,0,0,0,0,0,3,11,1,,58,3,564.0,188.0,17,0.47058823529411764,0.058823529411764705,0.47058823529411764,0.0,False,True,False,False,False,False,False,True,False,False,False
78285.0,0,0,13,647.0,107.0,391.0,175.0,67.0,40.0,1,6,4,10,3,0,0,0,0,0,0,3,11,1,,37,1,1427.0,1427.0,20,0.3,0.2,0.5,0.0,False,False,True,False,False,False,True,False,False,False,False
31626.0,1,0,12,39.0,1.0,9.0,2.0,1.0,34.0,1,2,1,2,7,1,0,0,0,0,0,3,11,1,4218.0,47,2,86.0,43.0,5,0.4,0.2,0.4,0.2,False,False,False,True,False,False,False,True,False,False,False
75127.0,0,0,92,203.0,35.0,305.0,46.0,17.0,227.0,1,2,11,5,1,0,0,0,0,0,0,3,11,0,,73,1,833.0,833.0,18,0.1111111111111111,0.6111111111111112,0.2777777777777778,0.0,False,True,False,False,False,False,False,True,False,False,False
48726.0,0,1,90,138.0,3.0,38.0,4.0,0.0,59.0,3,3,2,4,6,0,0,0,0,0,0,3,11,0,,70,2,242.0,121.0,9,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,False,True,False,False,False,False,True,False,False,False,False
74985.0,0,0,8,587.0,51.0,898.0,247.0,0.0,86.0,1,3,6,7,2,0,0,0,0,0,0,3,11,1,4548.0,48,1,1869.0,1869.0,16,0.1875,0.375,0.4375,0.0,False,True,False,False,False,False,True,False,False,False,False
67430.0,0,0,6,595.0,97.0,291.0,127.0,133.0,121.0,1,11,5,12,6,0,0,0,0,0,0,3,11,1,4732.0,38,1,1364.0,1364.0,28,0.39285714285714285,0.17857142857142858,0.42857142857142855,0.0,False,True,False,False,False,False,False,False,True,False,False
46891.0,0,1,91,43.0,12.0,23.0,29.0,15.0,61.0,1,2,1,4,4,0,0,0,0,0,0,3,11,0,4487.0,60,2,183.0,91.5,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,False,False,False,False,False,False,True,False,False,False,False
62058.0,0,1,52,301.0,7.0,74.0,10.0,0.0,58.0,4,6,1,7,6,0,0,0,0,0,0,3,11,0,,69,2,450.0,225.0,14,0.42857142857142855,0.07142857142857142,0.5,0.0,False,False,True,False,False,False,True,False,False,False,False
72063.0,0,1,3,180.0,32.0,348.0,76.0,32.0,90.0,2,5,2,12,2,0,0,0,0,0,0,3,11,1,4430.0,46,2,758.0,379.0,19,0.2631578947368421,0.10526315789473684,0.631578947368421,0.0,False,True,False,False,False,False,True,False,False,False,False
78939.0,0,0,57,794.0,115.0,243.0,150.0,0.0,205.0,1,8,5,6,3,0,0,0,0,0,0,3,11,0,4150.0,74,1,1507.0,1507.0,19,0.42105263157894735,0.2631578947368421,0.3157894736842105,0.0,False,False,False,True,False,False,True,False,False,False,False
42720.0,1,1,9,392.0,5.0,91.0,28.0,26.0,112.0,8,7,3,7,8,0,0,0,0,0,0,3,11,1,,60,3,654.0,218.0,17,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.0,False,True,False,False,False,False,False,True,False,False,False
33622.0,1,1,22,39.0,1.0,22.0,3.0,4.0,12.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0,,53,3,81.0,27.0,6,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,False,True,False,False,False,False
6835.0,0,1,76,107.0,2.0,12.0,2.0,2.0,12.0,0,0,0,1,20,0,0,0,0,0,0,3,11,0,4637.0,68,2,137.0,68.5,1,0.0,0.0,1.0,0.0,False,False,False,True,False,False,False,False,True,False,False
41452.0,1,1,86,13.0,0.0,3.0,0.0,0.0,0.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,4342.0,72,3,16.0,5.3333335,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,False,False,False,True,False,False
40760.0,0,1,64,545.0,0.0,17.0,0.0,0.0,6.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,,60,2,568.0,284.0,6,0.3333333333333333,0.16666666666666666,0.5,0.0,False,False,False,True,False,False,False,True,False,False,False
74250.0,0,0,90,680.0,11.0,392.0,75.0,0.0,0.0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,,67,1,1158.0,1158.0,17,0.11764705882352941,0.6470588235294118,0.23529411764705882,0.0,False,False,False,True,False,False,False,False,True,False,False
51124.0,1,1,79,26.0,1.0,11.0,0.0,1.0,4.0,2,1,0,3,3,0,0,0,0,0,0,3,11,0,,70,3,43.0,14.333333,4,0.25,0.0,0.75,0.0,False,False,True,False,False,False,False,True,False,False,False
72258.0,0,1,28,522.0,0.0,522.0,227.0,120.0,134.0,2,6,9,5,2,0,0,0,0,0,0,3,11,1,4153.0,54,2,1525.0,762.5,20,0.3,0.45,0.25,0.0,False,True,False,False,False,False,False,True,False,False,False
71466.0,0,0,86,412.0,12.0,546.0,78.0,182.0,0.0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,4007.0,51,1,1230.0,1230.0,18,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,False,False,False,True,False,False,False,True,False,False,False
36283.0,1,1,42,6.0,5.0,5.0,8.0,0.0,,2,1,0,3,4,0,0,0,0,0,0,3,11,0,,49,3,24.0,8.0,4,0.25,0.0,0.75,0.0,False,True,False,False,False,False,False,False,True,False,False
20587.0,1,0,39,2.0,3.0,6.0,4.0,1.0,9.0,1,1,1,2,7,0,0,0,0,0,0,3,11,0,3822.0,55,2,25.0,12.5,4,0.25,0.25,0.5,0.0,False,True,False,False,False,False,False,True,False,False,False
30467.0,1,0,8,1.0,3.0,8.0,2.0,5.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,,53,2,24.0,12.0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,False,True,False,False,False,False
31590.0,1,0,40,6.0,2.0,15.0,6.0,6.0,3.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,,53,2,38.0,19.0,4,0.25,0.0,0.75,0.0,False,True,False,False,False,False,False,False,True,False,False
20425.0,1,0,5,4.0,12.0,5.0,3.0,16.0,17.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,,39,2,57.0,28.5,5,0.4,0.0,0.6,0.0,True,False,False,False,False,False,True,False,False,False,False
17144.0,1,1,96,18.0,2.0,19.0,0.0,2.0,6.0,5,3,0,4,7,0,0,0,0,0,0,3,11,0,,65,3,47.0,15.666667,7,0.42857142857142855,0.0,0.5714285714285714,0.0,False,False,True,False,False,False,False,False,True,False,False
42564.0,0,1,28,324.0,48.0,186.0,39.0,18.0,198.0,6,6,8,4,7,1,0,0,0,0,0,3,11,1,4464.0,57,2,813.0,406.5,18,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2,False,False,False,True,False,True,False,False,False,False,False
43783.0,1,0,22,327.0,9.0,125.0,25.0,4.0,139.0,6,7,1,8,7,1,0,0,0,0,0,3,11,1,,47,2,629.0,314.5,16,0.4375,0.0625,0.5,0.2,False,False,True,False,False,False,True,False,False,False,False
40780.0,0,1,30,229.0,27.0,71.0,13.0,3.0,34.0,4,7,1,5,9,0,0,0,0,0,0,3,11,1,4640.0,49,2,377.0,188.5,13,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.0,False,True,False,False,False,True,False,False,False,False,False
62847.0,0,0,45,521.0,168.0,706.0,80.0,76.0,61.0,1,3,6,4,2,0,0,0,0,0,0,3,11,1,,80,1,1612.0,1612.0,13,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.0,False,False,True,False,False,False,False,False,True,False,False
82017.0,0,0,58,184.0,23.0,446.0,30.0,23.0,23.0,1,5,4,7,2,0,1,1,1,0,0,3,11,1,4669.0,68,1,729.0,729.0,16,0.3125,0.25,0.4375,0.6,False,False,False,True,False,False,True,False,False,False,False
16813.0,0,0,49,4.0,8.0,11.0,12.0,2.0,13.0,1,2,0,3,7,1,0,0,0,0,0,3,11,0,,75,1,50.0,50.0,5,0.4,0.0,0.6,0.2,False,True,False,False,False,False,False,True,False,False,False
51267.0,1,1,37,183.0,2.0,64.0,7.0,2.0,12.0,4,3,3,5,4,0,0,0,0,0,0,3,11,0,,47,3,270.0,90.0,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.0,False,True,False,False,False,False,True,False,False,False,False
46524.0,0,1,70,31.0,19.0,35.0,26.0,14.0,52.0,2,1,1,5,3,0,0,0,0,0,0,3,11,0,4372.0,64,2,177.0,88.5,7,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,False,True,False,False,False,False,False,True,False,False,False
45183.0,0,0,33,219.0,3.0,60.0,12.0,9.0,12.0,1,4,1,7,7,0,1,0,0,0,0,3,11,1,,63,1,315.0,315.0,12,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.2,False,False,True,False,False,False,False,True,False,False,False
70421.0,0,1,98,479.0,28.0,136.0,75.0,14.0,35.0,3,10,3,7,6,0,0,0,0,0,0,3,11,0,,71,2,767.0,383.5,20,0.5,0.15,0.35,0.0,False,False,False,True,False,False,True,False,False,False,False
60161.0,0,1,17,584.0,44.0,212.0,46.0,8.0,177.0,3,11,4,8,8,0,0,0,0,0,0,3,11,1,,60,2,1071.0,535.5,23,0.4782608695652174,0.17391304347826086,0.34782608695652173,0.0,False,False,False,False,False,True,False,False,False,False,False
73926.0,0,0,54,627.0,91.0,597.0,159.0,91.0,15.0,1,6,5,12,3,0,0,0,0,0,0,3,11,1,4462.0,52,1,1580.0,1580.0,23,0.2608695652173913,0.21739130434782608,0.5217391304347826,0.0,False,True,False,False,False,False,False,False,True,False,False
19329.0,1,0,39,24.0,1.0,16.0,12.0,2.0,5.0,3,4,0,3,8,0,0,0,0,0,0,3,11,1,,57,2,60.0,30.0,7,0.5714285714285714,0.0,0.42857142857142855,0.0,False,True,False,False,False,False,True,False,False,False,False
61872.0,0,1,81,330.0,5.0,159.0,36.0,27.0,16.0,4,4,4,9,4,0,0,0,0,0,0,3,11,0,,55,2,573.0,286.5,17,0.23529411764705882,0.23529411764705882,0.5294117647058824,0.0,False,False,True,False,False,False,True,False,False,False,False
46984.0,1,1,71,19.0,1.0,10.0,2.0,1.0,98.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,,69,3,131.0,43.666668,4,0.25,0.0,0.75,0.0,False,True,False,False,False,False,False,False,False,True,False
34838.0,1,1,62,28.0,23.0,29.0,29.0,14.0,47.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0,,74,3,170.0,56.666668,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,False,True,False,False,False,False,True,False,False,False,False
82716.0,0,0,8,606.0,148.0,228.0,15.0,148.0,22.0,1,6,8,13,2,0,0,0,0,0,0,3,11,1,4365.0,81,1,1167.0,1167.0,27,0.2222222222222222,0.2962962962962963,0.48148148148148145,0.0,False,False,False,True,False,False,False,True,False,False,False
48192.0,0,0,76,1039.0,43.0,204.0,153.0,58.0,29.0,3,2,8,12,8,0,1,0,1,1,0,3,11,1,4341.0,67,1,1526.0,1526.0,22,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.6,False,True,False,False,False,False,True,False,False,False,False
49681.0,0,2,66,411.0,0.0,26.0,0.0,0.0,21.0,6,7,1,7,7,0,0,0,0,0,0,3,11,1,4395.0,49,3,458.0,152.66667,15,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.0,False,False,True,False,False,False,True,False,False,False,False
56850.0,0,1,83,34.0,1.0,19.0,2.0,7.0,0.0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,,54,2,63.0,31.5,5,0.2,0.2,0.6,0.0,False,False,True,False,False,False,True,False,False,False,False
55267.0,0,1,28,161.0,28.0,136.0,32.0,3.0,45.0,4,3,4,6,3,0,0,0,0,0,0,3,11,0,,68,2,405.0,202.5,13,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.0,False,True,False,False,False,False,True,False,False,False,False
59666.0,1,1,87,623.0,53.0,178.0,23.0,17.0,133.0,7,3,2,8,8,0,1,0,0,0,0,3,11,0,,53,3,1027.0,342.33334,13,0.23076923076923078,0.15384615384615385,0.6153846153846154,0.2,False,True,False,False,False,False,True,False,False,False,False
72504.0,0,1,43,604.0,26.0,470.0,123.0,161.0,94.0,2,5,9,6,2,0,0,0,0,0,0,3,11,1,4341.0,53,2,1478.0,739.0,20,0.25,0.45,0.3,0.0,False,True,False,False,False,False,False,True,False,False,False
26872.0,0,0,0,3.0,10.0,8.0,3.0,16.0,32.0,1,1,1,2,6,0,0,0,0,0,0,3,11,1,,44,1,72.0,72.0,4,0.25,0.25,0.5,0.0,False,True,False,False,False,False,True,False,False,False,False
21359.0,1,0,1,12.0,2.0,17.0,6.0,1.0,10.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,,53,2,48.0,24.0,5,0.4,0.0,0.6,0.0,False,True,False,False,False,False,False,True,False,False,False
73170.0,0,0,1,184.0,174.0,256.0,50.0,30.0,32.0,1,5,4,6,2,0,0,0,0,0,0,3,11,0,,50,1,726.0,726.0,15,0.3333333333333333,0.26666666666666666,0.4,0.0,False,True,False,False,False,False,False,True,False,False,False
52750.0,0,1,72,393.0,0.0,239.0,90.0,69.0,69.0,6,5,7,9,4,0,0,0,0,0,0,3,11,0,4404.0,70,2,860.0,430.0,21,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.0,False,False,True,False,False,False,True,False,False,False,False
91820.0,0,0,72,410.0,73.0,747.0,76.0,161.0,30.0,0,5,5,12,1,0,0,0,0,0,0,3,11,1,,39,1,1497.0,1497.0,22,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.0,False,False,False,True,False,False,False,False,True,False,False
65968.0,0,1,12,376.0,9.0,83.0,19.0,4.0,4.0,2,5,4,7,3,0,0,0,0,0,0,3,11,0,3792.0,55,2,495.0,247.5,16,0.3125,0.25,0.4375,0.0,False,False,False,True,False,False,False,False,True,False,False
30772.0,1,1,89,7.0,2.0,4.0,2.0,1.0,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3794.0,49,3,20.0,6.6666665,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,False,True,False,False,False,False
22507.0,0,0,67,68.0,0.0,226.0,51.0,157.0,68.0,3,10,2,4,9,0,0,0,0,0,0,3,11,0,,71,1,570.0,570.0,16,0.625,0.125,0.25,0.0,False,True,False,False,False,False,False,True,False,False,False
65685.0,0,1,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,0,0,0,0,0,3,11,0,,53,2,769.0,384.5,20,0.45,0.1,0.45,0.0,False,True,False,False,False,False,True,False,False,False,False
25804.0,1,0,34,8.0,7.0,9.0,13.0,6.0,12.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,4487.0,47,2,55.0,27.5,5,0.4,0.0,0.6,0.0,False,False,False,False,False,False,True,False,False,False,False
76412.0,0,0,15,840.0,53.0,804.0,23.0,71.0,17.0,1,5,4,8,3,0,0,1,1,0,0,3,11,1,4371.0,45,1,1808.0,1808.0,17,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.4,False,False,False,True,False,False,False,True,False,False,False
22063.0,1,0,43,7.0,10.0,13.0,3.0,11.0,11.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,4276.0,53,2,55.0,27.5,5,0.4,0.0,0.6,0.0,False,True,False,False,False,False,True,False,False,False,False
57091.0,0,0,0,464.0,5.0,64.0,7.0,0.0,37.0,1,7,3,7,5,0,0,0,0,1,0,3,11,1,,64,1,577.0,577.0,17,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.2,False,True,False,False,False,False,False,True,False,False,False
22419.0,0,0,74,30.0,3.0,47.0,19.0,21.0,42.0,1,3,2,2,8,0,0,0,0,0,0,3,11,0,,62,1,162.0,162.0,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,False,True,False,False,False,False,True,False,False,False,False
