ID,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Target,Days_Since_Registration,Age,FamilySize,YearsSinceRegistration,TotalSpend,TotalAcceptedCampaigns,TotalPurchases,WebProportion,CatalogProportion,StoreProportion,WebConversionRatio,ChildAdultRatio,IncomePerMember,HasChildren,TotalSpent,WinesRatio,FruitsRatio,MeatProductsRatio,FishProductsRatio,SweetProductsRatio,GoldProdsRatio,SpentPerPerson,SpendingVolatility,WebRatio,CatalogRatio,StoreRatio,AvgBasketSize,WebEngagementRatio,CampaignAcceptanceRate,TenureYears,PurchaseFrequency,DealRatio,RecencyRatio,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Education_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Unknown,Age_x_Income,WebEngagement_x_Age
3270,17117.0,1,0,96,12.0,23.0,38.0,30.0,18.0,7.0,4,3,1,3,9,0,0,0,0,0,0,3,11,0,4335,47,2,11.868583162217659,128.0,0,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,1.0,8558.5,1,128.0,0.09375,0.1796875,0.296875,0.234375,0.140625,0.0546875,64.0,11.483321,0.42857142857142855,0.14285714285714285,0.42857142857142855,18.285714285714285,3.0,0.0,11.868583162217659,0.5897923875432526,0.5714285714285714,0.022145328719723183,False,False,False,False,False,False,False,False,True,False,False,804.499,1.41
8443,24762.0,1,0,16,6.0,10.0,12.0,3.0,15.0,40.0,3,3,1,2,8,1,0,0,0,0,0,3,11,1,3856,53,2,10.557152635181383,86.0,1,6,0.5,0.16666666666666666,0.3333333333333333,0.375,1.0,12381.0,1,86.0,0.069767445,0.11627907,0.13953489,0.034883723,0.1744186,0.4651163,43.0,13.276546,0.5,0.16666666666666666,0.3333333333333333,14.333333333333334,2.6666666666666665,0.2,10.557152635181383,0.5683350622406639,0.5,0.004149377593360996,False,True,False,False,False,False,False,True,False,False,False,1312.386,1.413333333333333
9653,35797.0,0,1,16,27.0,1.0,14.0,4.0,1.0,21.0,2,2,0,3,8,0,0,0,0,0,0,3,11,1,4335,50,2,11.868583162217659,68.0,0,5,0.4,0.0,0.6,0.25,1.0,17898.5,1,68.0,0.3970588,0.014705882,0.20588236,0.05882353,0.014705882,0.30882353,34.0,11.075499,0.4,0.0,0.6,13.6,4.0,0.0,11.868583162217659,0.421280276816609,0.4,0.003690888119953864,False,True,False,False,False,False,True,False,False,False,False,1789.85,2.0
8916,36627.0,2,0,78,9.0,1.0,5.0,0.0,0.0,1.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,4335,50,3,11.868583162217659,16.0,0,3,0.0,0.0,1.0,0.0,2.0,12209.0,1,16.0,0.5625,0.0625,0.3125,0.0,0.0,0.0625,5.3333335,3.6147845,0.0,0.0,1.0,5.333333333333333,5.0,0.0,11.868583162217659,0.2527681660899654,0.3333333333333333,0.017993079584775088,False,True,False,False,False,True,False,False,False,False,False,1831.35,2.5
8017,51111.0,1,1,83,22.0,0.0,19.0,6.0,5.0,3.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,4335,44,3,11.868583162217659,55.0,0,5,0.4,0.0,0.6,0.3333333333333333,2.0,17037.0,1,55.0,0.4,0.0,0.34545454,0.10909091,0.09090909,0.054545455,18.333334,9.064583,0.4,0.0,0.6,11.0,3.0,0.0,11.868583162217659,0.421280276816609,0.4,0.01914648212226067,False,False,False,False,False,False,True,False,False,False,False,2248.884,1.32
5830,86857.0,0,0,96,899.0,102.0,838.0,133.0,102.0,40.0,1,5,6,10,2,0,0,0,0,0,0,3,11,0,4518,53,1,12.369609856262834,2114.0,0,21,0.23809523809523808,0.2857142857142857,0.47619047619047616,2.5,0.0,86857.0,0,2114.0,0.42526016,0.048249763,0.39640492,0.06291391,0.048249763,0.018921476,2114.0,401.42477,0.23809523809523808,0.2857142857142857,0.47619047619047616,100.66666666666667,0.4,0.0,12.369609856262834,1.6977091633466135,0.047619047619047616,0.021248339973439574,False,False,False,True,False,False,False,True,False,False,False,4603.421,0.21200000000000002
4597,82072.0,0,0,67,889.0,55.0,685.0,168.0,92.0,129.0,1,3,2,13,1,0,0,0,0,0,0,3,11,0,4458,55,1,12.205338809034908,2018.0,0,18,0.16666666666666666,0.1111111111111111,0.7222222222222222,3.0,0.0,82072.0,0,2018.0,0.4405352,0.027254708,0.339445,0.083250746,0.045589693,0.06392468,2018.0,356.9816,0.16666666666666666,0.1111111111111111,0.7222222222222222,112.11111111111111,0.3333333333333333,0.0,12.205338809034908,1.474764468371467,0.05555555555555555,0.01502916105877075,False,False,False,True,False,False,False,False,True,False,False,4513.96,0.18333333333333332
7023,46231.0,2,1,87,189.0,2.0,55.0,0.0,5.0,12.0,4,6,1,4,9,0,0,0,0,0,0,3,11,0,4335,72,4,11.868583162217659,263.0,0,11,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.6666666666666666,3.0,11557.75,1,263.0,0.7186312,0.0076045627,0.20912547,0.0,0.019011406,0.045627378,65.75,74.01464,0.5454545454545454,0.09090909090909091,0.36363636363636365,23.90909090909091,1.5,0.0,11.868583162217659,0.9268166089965398,0.36363636363636365,0.020069204152249134,False,False,False,True,False,False,False,True,False,False,False,3328.632,1.08
8086,42243.0,1,1,34,173.0,0.0,2.0,0.0,0.0,5.0,2,2,0,3,7,0,0,0,0,0,0,3,11,1,4180,66,3,11.444216290212184,180.0,0,5,0.4,0.0,0.6,0.2857142857142857,2.0,14081.0,1,180.0,0.9611111,0.0,0.011111111,0.0,0.0,0.027777778,60.0,70.08281,0.4,0.0,0.6,36.0,3.5,0.0,11.444216290212184,0.43690191387559807,0.4,0.008133971291866028,False,True,False,False,False,False,True,False,False,False,False,2788.038,2.31
8825,51195.0,1,1,46,230.0,14.0,156.0,82.0,24.0,58.0,8,9,2,5,8,0,0,0,0,0,0,3,11,1,4492,63,3,12.2984257357974,564.0,0,16,0.5625,0.125,0.3125,1.125,2.0,17065.0,1,564.0,0.40780142,0.024822695,0.27659574,0.14539006,0.04255319,0.10283688,188.0,83.761566,0.5625,0.125,0.3125,35.25,0.8888888888888888,0.0,12.2984257357974,1.3009795191451468,0.5,0.010240427426536063,False,True,False,False,False,False,False,False,True,False,False,3225.285,0.56
2930,68092.0,0,0,7,852.0,60.0,207.0,78.0,36.0,48.0,2,2,6,10,5,0,0,0,0,0,0,3,11,1,4335,47,1,11.868583162217659,1281.0,0,18,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4,0.0,68092.0,0,1281.0,0.6651054,0.046838406,0.1615925,0.06088993,0.028103044,0.037470724,1281.0,318.91803,0.1111111111111111,0.3333333333333333,0.5555555555555556,71.16666666666667,2.5,0.0,11.868583162217659,1.5166089965397924,0.1111111111111111,0.0016147635524798155,False,False,True,False,False,False,False,True,False,False,False,3200.324,1.175
1928,31814.0,1,0,73,35.0,3.0,20.0,4.0,1.0,20.0,2,2,0,3,9,1,0,0,0,0,0,3,11,0,4251,52,2,11.638603696098563,83.0,1,5,0.4,0.0,0.6,0.2222222222222222,1.0,15907.0,1,83.0,0.42168674,0.036144577,0.24096386,0.04819277,0.012048192,0.24096386,41.5,13.43751,0.4,0.0,0.6,16.6,4.5,0.2,11.638603696098563,0.4296047988708539,0.4,0.017172430016466712,False,True,False,False,False,False,True,False,False,False,False,1654.328,2.34
7108,51390.0,1,1,54,205.0,20.0,47.0,23.0,2.0,56.0,6,5,2,5,5,0,0,0,0,0,0,3,11,0,4640,60,3,12.70362765229295,353.0,0,12,0.4166666666666667,0.16666666666666666,0.4166666666666667,1.0,2.0,17130.0,1,353.0,0.5807365,0.056657225,0.13314448,0.065155804,0.0056657223,0.15864022,117.666664,74.20894,0.4166666666666667,0.16666666666666666,0.4166666666666667,29.416666666666668,1.0,0.0,12.70362765229295,0.9446120689655173,0.5,0.01163793103448276,False,False,True,False,False,False,False,False,False,True,False,3083.4,0.6
10925,76630.0,0,0,93,255.0,31.0,446.0,40.0,56.0,175.0,1,3,10,11,1,0,0,0,0,0,0,3,11,0,4335,42,1,11.868583162217659,1003.0,0,24,0.125,0.4166666666666667,0.4583333333333333,3.0,0.0,76630.0,0,1003.0,0.2542373,0.030907279,0.444666,0.039880358,0.0558325,0.17447656,1003.0,162.84645,0.125,0.4166666666666667,0.4583333333333333,41.791666666666664,0.3333333333333333,0.0,11.868583162217659,2.022145328719723,0.041666666666666664,0.021453287197231833,False,True,False,False,False,False,True,False,False,False,False,3218.46,0.14
9960,26868.0,1,0,52,0.0,0.0,1.0,8.0,3.0,2.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,4335,34,2,11.868583162217659,14.0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.14285714285714285,1.0,13434.0,1,14.0,0.0,0.0,0.071428575,0.5714286,0.21428572,0.14285715,7.0,3.0110905,0.3333333333333333,0.0,0.6666666666666666,4.666666666666667,7.0,0.0,11.868583162217659,0.2527681660899654,0.3333333333333333,0.011995386389850057,True,False,False,False,False,False,False,True,False,False,False,913.512,2.38
8800,48948.0,0,0,53,437.0,8.0,206.0,160.0,49.0,42.0,2,7,10,5,6,1,0,0,0,0,0,3,11,0,4494,82,1,12.303901437371664,902.0,1,22,0.3181818181818182,0.45454545454545453,0.22727272727272727,1.1666666666666667,0.0,48948.0,0,902.0,0.48447895,0.0088691795,0.22838138,0.17738359,0.054323725,0.046563193,902.0,159.77066,0.3181818181818182,0.45454545454545453,0.22727272727272727,41.0,0.8571428571428571,0.2,12.303901437371664,1.7880507343124163,0.09090909090909091,0.011793502447708056,False,False,False,True,False,True,False,False,False,False,False,4013.736,0.7028571428571427
9224,55260.0,0,1,81,825.0,8.0,53.0,11.0,0.0,242.0,2,8,10,5,6,0,0,0,0,0,0,3,11,1,4515,53,2,12.361396303901437,1139.0,0,23,0.34782608695652173,0.43478260869565216,0.21739130434782608,1.3333333333333333,1.0,27630.0,1,1139.0,0.7243196,0.007023705,0.046532046,0.009657594,0.0,0.21246707,569.5,324.33405,0.34782608695652173,0.43478260869565216,0.21739130434782608,49.52173913043478,0.75,0.0,12.361396303901437,1.8606312292358804,0.08695652173913043,0.017940199335548173,False,False,False,True,False,False,False,True,False,False,False,2928.78,0.3975
5519,64090.0,0,1,8,316.0,58.0,161.0,76.0,51.0,135.0,1,6,9,4,5,0,0,0,0,0,0,3,11,1,4307,69,2,11.791923340177961,797.0,0,19,0.3157894736842105,0.47368421052631576,0.21052631578947367,1.2,1.0,32045.0,1,797.0,0.39648682,0.0727729,0.20200753,0.09535759,0.06398996,0.1693852,398.5,99.874756,0.3157894736842105,0.47368421052631576,0.21052631578947367,41.94736842105263,0.8333333333333334,0.0,11.791923340177961,1.611272347341537,0.05263157894736842,0.0018574413745066172,False,True,False,False,False,False,False,False,True,False,False,4422.21,0.575
5046,78331.0,0,1,97,756.0,138.0,354.0,160.0,169.0,61.0,2,10,6,7,4,0,0,0,0,0,0,3,11,0,4335,67,2,11.868583162217659,1638.0,0,23,0.43478260869565216,0.2608695652173913,0.30434782608695654,2.5,1.0,39165.5,1,1638.0,0.46153846,0.08424909,0.21611722,0.0976801,0.103174604,0.03724054,819.0,255.57935,0.43478260869565216,0.2608695652173913,0.30434782608695654,71.21739130434783,0.4,0.0,11.868583162217659,1.9378892733564015,0.08695652173913043,0.0223760092272203,False,True,False,False,False,True,False,False,False,False,False,5248.177,0.268
7037,37087.0,1,0,50,194.0,55.0,134.0,15.0,0.0,3.0,3,4,2,8,6,0,0,0,0,0,0,3,11,0,4184,51,2,11.455167693360712,401.0,0,14,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.6666666666666666,1.0,18543.5,1,401.0,0.48379052,0.13715711,0.3341646,0.037406486,0.0,0.0074812965,200.5,80.063515,0.2857142857142857,0.14285714285714285,0.5714285714285714,28.642857142857142,1.5,0.0,11.455167693360712,1.2221558317399617,0.21428571428571427,0.011950286806883365,False,False,False,True,False,False,True,False,False,False,False,1891.437,0.765
905,21846.0,1,0,38,7.0,17.0,18.0,6.0,10.0,26.0,4,4,0,3,8,0,0,0,0,0,0,3,11,1,4335,39,2,11.868583162217659,84.0,0,7,0.5714285714285714,0.0,0.42857142857142855,0.5,1.0,10923.0,1,84.0,0.083333336,0.20238096,0.21428572,0.071428575,0.11904762,0.30952382,42.0,7.7201037,0.5714285714285714,0.0,0.42857142857142855,12.0,2.0,0.0,11.868583162217659,0.5897923875432526,0.5714285714285714,0.008765859284890426,False,True,False,False,False,True,False,False,False,False,False,851.994,0.78
8624,81320.0,0,0,61,183.0,33.0,493.0,59.0,103.0,57.0,1,4,3,10,2,0,0,0,0,0,0,3,11,0,4343,67,1,11.890485968514716,928.0,0,17,0.23529411764705882,0.17647058823529413,0.5882352941176471,2.0,0.0,81320.0,0,928.0,0.19719827,0.035560343,0.53125,0.063577585,0.11099138,0.061422415,928.0,174.0318,0.23529411764705882,0.17647058823529413,0.5882352941176471,54.588235294117645,0.5,0.0,11.890485968514716,1.4297144830762147,0.058823529411764705,0.014045590605572185,False,True,False,False,False,False,True,False,False,False,False,5448.44,0.335
8945,54137.0,0,1,46,171.0,0.0,11.0,0.0,1.0,20.0,2,4,1,4,6,0,0,0,0,0,0,3,11,1,4335,55,2,11.868583162217659,203.0,0,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.6666666666666666,1.0,27068.5,1,203.0,0.84236455,0.0,0.054187194,0.0,0.0049261083,0.098522164,101.5,67.66806,0.4444444444444444,0.1111111111111111,0.4444444444444444,22.555555555555557,1.5,0.0,11.868583162217659,0.7583044982698962,0.2222222222222222,0.01061130334486736,False,True,False,False,False,True,False,False,False,False,False,2977.535,0.825
6445,66825.0,0,0,73,243.0,101.0,405.0,29.0,40.0,40.0,1,4,5,6,2,0,0,0,0,0,0,3,11,0,4335,58,1,11.868583162217659,858.0,0,15,0.26666666666666666,0.3333333333333333,0.4,2.0,0.0,66825.0,0,858.0,0.28321677,0.11771562,0.47202796,0.033799533,0.046620045,0.046620045,858.0,151.40807,0.26666666666666666,0.3333333333333333,0.4,57.2,0.5,0.0,11.868583162217659,1.263840830449827,0.06666666666666667,0.016839677047289503,False,True,False,False,False,False,False,False,True,False,False,3875.85,0.29
2727,57100.0,0,0,19,181.0,21.0,69.0,39.0,3.0,96.0,1,3,3,6,3,0,0,0,0,0,0,3,11,0,4394,52,1,12.030116358658454,409.0,0,12,0.25,0.25,0.5,1.0,0.0,57100.0,0,409.0,0.4425428,0.051344745,0.16870415,0.09535452,0.0073349634,0.23471883,409.0,64.54275,0.25,0.25,0.5,34.083333333333336,1.0,0.0,12.030116358658454,0.9974965862539826,0.08333333333333333,0.00432407828857533,False,True,False,False,False,False,False,False,True,False,False,2969.2,0.52
6404,58917.0,1,2,10,151.0,7.0,89.0,0.0,7.0,28.0,5,4,1,6,5,0,0,0,0,0,0,3,11,1,4335,56,4,11.868583162217659,282.0,0,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.8,3.0,14729.25,1,282.0,0.535461,0.024822695,0.31560284,0.0,0.024822695,0.09929078,70.5,60.580524,0.36363636363636365,0.09090909090909091,0.5454545454545454,25.636363636363637,1.25,0.0,11.868583162217659,0.9268166089965398,0.45454545454545453,0.002306805074971165,False,True,False,False,False,False,False,False,True,False,False,3299.352,0.7
11074,85072.0,0,0,94,494.0,92.0,391.0,194.0,11.0,241.0,1,3,4,10,0,0,0,0,0,0,0,3,11,0,3884,48,1,10.633812457221081,1423.0,0,17,0.17647058823529413,0.23529411764705882,0.5882352941176471,3.0,0.0,85072.0,0,1423.0,0.3471539,0.064652145,0.2747716,0.13633169,0.007730148,0.1693605,1423.0,180.95901,0.17647058823529413,0.23529411764705882,0.5882352941176471,83.70588235294117,0.0,0.0,10.633812457221081,1.5986740473738414,0.058823529411764705,0.02420185375901133,False,True,False,False,False,False,False,True,False,False,False,4083.456,0.0
10150,86429.0,0,0,10,464.0,28.0,873.0,29.0,18.0,37.0,0,7,4,7,2,0,0,0,1,0,0,3,11,1,4335,64,1,11.868583162217659,1449.0,1,18,0.3888888888888889,0.2222222222222222,0.3888888888888889,3.5,0.0,86429.0,0,1449.0,0.32022083,0.019323671,0.60248446,0.020013802,0.0124223605,0.025534851,1449.0,355.19275,0.3888888888888889,0.2222222222222222,0.3888888888888889,80.5,0.2857142857142857,0.2,11.868583162217659,1.5166089965397924,0.0,0.002306805074971165,False,True,False,False,False,False,False,True,False,False,False,5531.456,0.18285714285714286
1968,45684.0,1,0,37,233.0,1.0,5.0,10.0,0.0,7.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,4453,54,2,12.191649555099247,256.0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.14285714285714285,1.0,22842.0,1,256.0,0.91015625,0.00390625,0.01953125,0.0390625,0.0,0.02734375,128.0,93.31809,0.3333333333333333,0.0,0.6666666666666666,85.33333333333333,7.0,0.0,12.191649555099247,0.24607006512463508,0.3333333333333333,0.008309005165057264,False,True,False,False,False,False,False,False,False,True,False,2466.936,3.78
6534,47889.0,1,0,94,29.0,0.0,29.0,0.0,5.0,4.0,1,2,0,3,5,0,0,0,0,0,0,3,11,0,4040,51,2,11.06091718001369,67.0,0,5,0.4,0.0,0.6,0.4,1.0,23944.5,1,67.0,0.43283582,0.0,0.43283582,0.0,0.07462686,0.05970149,33.5,13.963046,0.4,0.0,0.6,13.4,2.5,0.0,11.06091718001369,0.4520420792079208,0.2,0.023267326732673267,False,True,False,False,False,False,False,False,True,False,False,2442.339,1.275
9485,45921.0,0,0,23,102.0,9.0,49.0,24.0,3.0,12.0,1,2,1,6,4,0,0,0,0,0,0,3,11,0,3855,39,1,10.55441478439425,199.0,0,9,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.5,0.0,45921.0,0,199.0,0.5125628,0.04522613,0.24623115,0.12060302,0.015075377,0.06030151,199.0,37.456196,0.2222222222222222,0.1111111111111111,0.6666666666666666,22.11111111111111,2.0,0.0,10.55441478439425,0.8527237354085603,0.1111111111111111,0.0059662775616083005,False,False,False,True,False,False,True,False,False,False,False,1790.919,0.78
7053,78420.0,0,0,75,604.0,28.0,674.0,91.0,28.0,28.0,1,3,10,8,1,0,0,0,0,0,0,3,11,0,4335,59,1,11.868583162217659,1453.0,0,21,0.14285714285714285,0.47619047619047616,0.38095238095238093,3.0,0.0,78420.0,0,1453.0,0.41569167,0.019270474,0.46386787,0.062629044,0.019270474,0.019270474,1453.0,309.14618,0.14285714285714285,0.47619047619047616,0.38095238095238093,69.19047619047619,0.3333333333333333,0.0,11.868583162217659,1.7693771626297579,0.047619047619047616,0.01730103806228374,False,False,False,True,False,False,False,True,False,False,False,4626.78,0.19666666666666666
4654,75114.0,0,0,40,571.0,12.0,523.0,63.0,60.0,24.0,1,3,10,5,2,0,0,0,0,0,0,3,11,0,4304,33,1,11.783709787816564,1253.0,0,18,0.16666666666666666,0.5555555555555556,0.2777777777777778,1.5,0.0,75114.0,0,1253.0,0.4557063,0.009577015,0.41739824,0.05027933,0.047885075,0.01915403,1253.0,263.13147,0.16666666666666666,0.5555555555555556,0.2777777777777778,69.61111111111111,0.6666666666666666,0.0,11.783709787816564,1.527532527881041,0.05555555555555555,0.00929368029739777,False,True,False,False,False,False,False,False,True,False,False,2478.762,0.22
9760,52278.0,0,1,24,953.0,0.0,71.0,0.0,0.0,174.0,6,10,5,10,8,0,0,0,0,0,0,3,11,1,4335,62,2,11.868583162217659,1198.0,0,25,0.4,0.2,0.4,1.25,1.0,26139.0,1,1198.0,0.7954925,0.0,0.059265442,0.0,0.0,0.14524207,599.0,375.31995,0.4,0.2,0.4,47.92,0.8,0.0,11.868583162217659,2.106401384083045,0.24,0.005536332179930796,False,False,False,True,False,False,False,False,False,True,False,3241.236,0.496
1048,35641.0,1,0,11,63.0,3.0,67.0,8.0,9.0,28.0,2,3,1,4,7,0,0,0,0,0,0,3,11,0,4335,53,2,11.868583162217659,178.0,0,8,0.375,0.125,0.5,0.42857142857142855,1.0,17820.5,1,178.0,0.3539326,0.016853932,0.3764045,0.04494382,0.050561797,0.15730338,89.0,28.689138,0.375,0.125,0.5,22.25,2.3333333333333335,0.0,11.868583162217659,0.6740484429065744,0.25,0.0025374855824682814,False,False,True,False,False,False,True,False,False,False,False,1888.973,1.2366666666666668
10619,95529.0,0,0,29,770.0,29.0,890.0,250.0,27.0,24.0,1,7,3,7,3,0,0,1,0,0,0,3,11,1,4790,31,1,13.114305270362765,1990.0,1,17,0.4117647058823529,0.17647058823529413,0.4117647058823529,2.3333333333333335,0.0,95529.0,0,1990.0,0.38693467,0.014572864,0.44723618,0.12562814,0.013567839,0.012060301,1990.0,397.39886,0.4117647058823529,0.17647058823529413,0.4117647058823529,117.05882352941177,0.42857142857142855,0.2,13.114305270362765,1.296294363256785,0.058823529411764705,0.0060542797494780795,False,True,False,False,False,False,False,True,False,False,False,2961.399,0.13285714285714284
9308,62820.0,0,0,51,398.0,61.0,265.0,138.0,61.0,53.0,1,3,4,6,1,0,0,0,0,0,0,3,11,0,4187,71,1,11.463381245722108,976.0,0,13,0.23076923076923078,0.3076923076923077,0.46153846153846156,3.0,0.0,62820.0,0,976.0,0.40778688,0.0625,0.27151638,0.14139344,0.0625,0.054303277,976.0,140.82709,0.23076923076923078,0.3076923076923077,0.46153846153846156,75.07692307692308,0.3333333333333333,0.0,11.463381245722108,1.1340458562216384,0.07692307692307693,0.012180558872701218,False,True,False,False,False,False,True,False,False,False,False,4460.22,0.23666666666666664
10505,73113.0,0,0,86,741.0,19.0,154.0,50.0,9.0,28.0,1,3,4,7,2,0,0,0,0,0,0,3,11,0,4335,65,1,11.868583162217659,1001.0,0,14,0.21428571428571427,0.2857142857142857,0.5,1.5,0.0,73113.0,0,1001.0,0.74025977,0.018981019,0.15384616,0.04995005,0.008991009,0.027972028,1001.0,286.18976,0.21428571428571427,0.2857142857142857,0.5,71.5,0.6666666666666666,0.0,11.868583162217659,1.1795847750865052,0.07142857142857142,0.01983852364475202,False,False,True,False,False,False,False,False,True,False,False,4752.345,0.4333333333333333
8362,84169.0,0,0,9,1478.0,19.0,403.0,0.0,19.0,0.0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,4307,43,1,11.791923340177961,1919.0,2,19,0.3684210526315789,0.3157894736842105,0.3157894736842105,2.3333333333333335,0.0,84169.0,0,1919.0,0.7701928,0.00990099,0.21000521,0.0,0.00990099,0.0,1919.0,588.8726,0.3684210526315789,0.3157894736842105,0.3157894736842105,101.0,0.42857142857142855,0.4,11.791923340177961,1.611272347341537,0.05263157894736842,0.0020896215463199444,False,False,False,True,False,False,True,False,False,False,False,3619.267,0.18428571428571427
2625,42607.0,0,1,30,156.0,29.0,56.0,30.0,32.0,47.0,2,3,2,7,3,0,0,0,0,0,0,3,11,0,4335,71,2,11.868583162217659,350.0,0,12,0.25,0.16666666666666666,0.5833333333333334,1.0,1.0,21303.5,1,350.0,0.4457143,0.08285714,0.16,0.08571429,0.09142857,0.13428572,175.0,49.049637,0.25,0.16666666666666666,0.5833333333333334,29.166666666666668,1.0,0.0,11.868583162217659,1.0110726643598615,0.16666666666666666,0.006920415224913495,False,False,False,False,False,False,False,True,False,False,False,3025.097,0.71
4637,74637.0,0,0,73,960.0,64.0,464.0,146.0,0.0,16.0,1,6,9,9,3,0,0,0,1,0,0,3,11,1,4335,71,1,11.868583162217659,1650.0,1,24,0.25,0.375,0.375,2.0,0.0,74637.0,0,1650.0,0.58181816,0.03878788,0.28121212,0.088484846,0.0,0.00969697,1650.0,376.514,0.25,0.375,0.375,68.75,0.5,0.2,11.868583162217659,2.022145328719723,0.041666666666666664,0.016839677047289503,False,False,False,True,False,False,False,True,False,False,False,5299.227,0.355
9972,46015.0,1,1,25,38.0,0.0,2.0,0.0,0.0,6.0,1,1,0,3,7,1,0,0,0,1,0,3,11,1,4335,70,3,11.868583162217659,46.0,2,4,0.25,0.0,0.75,0.14285714285714285,2.0,15338.333333333334,1,46.0,0.82608694,0.0,0.04347826,0.0,0.0,0.13043478,15.333333,15.042163,0.25,0.0,0.75,11.5,7.0,0.4,11.868583162217659,0.3370242214532872,0.25,0.0057670126874279125,False,False,False,True,False,False,False,False,True,False,False,3221.05,4.9
4483,72354.0,0,0,67,315.0,26.0,473.0,220.0,12.0,182.0,1,2,10,6,1,0,0,0,0,0,0,3,11,0,4335,32,1,11.868583162217659,1228.0,0,18,0.1111111111111111,0.5555555555555556,0.3333333333333333,2.0,0.0,72354.0,0,1228.0,0.25651467,0.021172639,0.38517916,0.1791531,0.009771987,0.14820847,1228.0,175.48067,0.1111111111111111,0.5555555555555556,0.3333333333333333,68.22222222222223,0.5,0.0,11.868583162217659,1.5166089965397924,0.05555555555555555,0.015455594002306805,False,True,False,False,False,False,False,True,False,False,False,2315.328,0.16
4487,39858.0,1,0,67,15.0,20.0,25.0,2.0,7.0,26.0,1,2,0,4,6,0,0,0,0,0,0,3,11,0,4335,56,2,11.868583162217659,95.0,0,6,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,19929.0,1,95.0,0.15789473,0.21052632,0.2631579,0.021052632,0.07368421,0.2736842,47.5,9.745084,0.3333333333333333,0.0,0.6666666666666666,15.833333333333334,3.0,0.0,11.868583162217659,0.5055363321799308,0.16666666666666666,0.015455594002306805,False,False,True,False,False,False,False,True,False,False,False,2232.048,1.68
4988,34469.0,1,1,58,19.0,6.0,20.0,0.0,5.0,12.0,3,1,1,4,4,0,0,0,0,0,0,3,11,0,4036,77,3,11.049965776865161,62.0,0,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.25,2.0,11489.666666666666,1,62.0,0.30645162,0.09677419,0.32258064,0.0,0.08064516,0.19354838,20.666666,8.066391,0.16666666666666666,0.16666666666666666,0.6666666666666666,10.333333333333334,4.0,0.0,11.049965776865161,0.54298810703667,0.5,0.014370664023785926,False,False,False,True,False,False,True,False,False,False,False,2654.113,3.08
8931,83033.0,1,0,82,812.0,99.0,431.0,237.0,149.0,33.0,1,11,4,10,5,0,0,0,1,0,0,3,11,0,4335,39,2,11.868583162217659,1761.0,1,25,0.44,0.16,0.4,2.2,1.0,41516.5,1,1761.0,0.46110165,0.056218058,0.2447473,0.13458262,0.08461101,0.018739352,880.5,288.96765,0.44,0.16,0.4,70.44,0.45454545454545453,0.2,11.868583162217659,2.106401384083045,0.04,0.018915801614763552,False,True,False,False,False,False,False,False,True,False,False,3238.287,0.17727272727272728
5871,24401.0,0,0,98,73.0,28.0,217.0,10.0,24.0,115.0,3,6,1,6,8,0,0,0,0,0,0,3,11,0,4335,46,1,11.868583162217659,467.0,0,13,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.75,0.0,24401.0,0,467.0,0.15631692,0.059957173,0.4646681,0.021413276,0.051391862,0.24625267,467.0,78.4281,0.46153846153846156,0.07692307692307693,0.46153846153846156,35.92307692307692,1.3333333333333333,0.0,11.868583162217659,1.0953287197231834,0.23076923076923078,0.022606689734717418,False,False,True,False,False,False,False,False,True,False,False,1122.446,0.6133333333333333
